customer_id,customer_name,loyalty_tier,state,total_orders,lifetime_value,avg_order_value,first_order_date,last_order_date,customer_tenure_days,clv_segment
3973,Valerie Gonzalez,Platinum,TN,4,4574.85,351.91,2022-12-20,2024-10-22,672.0,Low Value
345,Lindsey Peterson,Bronze,MD,4,4570.25,457.02,2022-10-02,2024-05-28,604.0,Low Value
2343,Kimberly Rosales,Silver,PA,5,4567.91,304.53,2022-09-09,2024-10-12,764.0,Low Value
2139,Dana Murphy,Platinum,MO,8,4567.33,207.61,2022-02-06,2024-05-11,825.0,Low Value
3694,Daniel Benjamin,Gold,OH,5,4558.98,325.64,2022-10-10,2024-07-12,641.0,Low Value
7169,David Palmer,Bronze,AZ,5,4549.83,379.15,2022-05-18,2024-06-25,769.0,Low Value
224,Derrick Rodriguez,Silver,TN,2,4547.19,568.4,2022-03-20,2024-07-17,850.0,Low Value
6392,Mitchell Horn,Silver,OH,8,4547.17,174.89,2022-03-10,2024-11-08,974.0,Low Value
6471,Lauren Moon,Bronze,MI,2,4545.29,1515.1,2022-01-27,2022-06-24,148.0,Low Value
6848,Kirk Smith,Gold,NY,3,4544.96,568.12,2022-06-21,2023-11-28,525.0,Low Value
5557,James Doyle,Bronze,TX,5,4543.83,267.28,2022-01-14,2023-10-22,646.0,Low Value
9960,David Walter,Bronze,MD,6,4543.74,252.43,2022-01-24,2024-11-18,1029.0,Low Value
604,David Robertson,Silver,NC,6,4541.77,252.32,2022-08-22,2024-11-30,831.0,Low Value
4667,Timothy Fry,Silver,CA,7,4541.55,239.03,2022-05-16,2024-08-20,827.0,Low Value
917,Whitney Wolf,Gold,WA,3,4540.86,378.4,2022-08-29,2023-11-27,455.0,Low Value
3814,Sara Rivera,Bronze,VA,4,4533.69,302.25,2023-09-08,2024-08-21,348.0,Low Value
2566,Adrienne Hester,Bronze,IL,6,4532.02,302.13,2022-02-15,2024-11-08,997.0,Low Value
1345,Matthew Hernandez,Gold,AZ,3,4528.39,348.34,2022-12-20,2024-07-26,584.0,Low Value
5442,Crystal Anderson,Silver,TN,3,4527.77,565.97,2024-01-17,2024-07-23,188.0,Low Value
8843,Leah Mccann,Gold,VA,3,4526.65,377.22,2022-02-23,2024-10-28,978.0,Low Value
1070,Lisa Faulkner,Platinum,MO,5,4524.3,377.03,2022-06-17,2024-12-20,917.0,Low Value
9465,Sheila Miller,Bronze,MO,6,4523.46,226.17,2022-03-31,2023-10-12,560.0,Low Value
1041,Valerie Jordan,Silver,TN,5,4523.01,376.92,2022-02-04,2024-09-29,968.0,Low Value
9302,Brandi Scott,Silver,WA,5,4521.73,452.17,2022-08-09,2024-11-03,817.0,Low Value
9870,Paul Glover,Silver,IL,3,4519.86,451.99,2022-05-24,2023-07-05,407.0,Low Value
6304,Michael Rodriguez,Gold,NC,3,4517.46,410.68,2022-07-19,2023-10-20,458.0,Low Value
3398,Jessica Bradford,Bronze,MI,4,4515.68,410.52,2022-01-04,2024-10-08,1008.0,Low Value
2690,Stephen Anderson,Bronze,OH,5,4514.99,347.31,2022-02-04,2023-11-30,664.0,Low Value
8897,Mark Oliver,Silver,NJ,2,4514.8,644.97,2022-01-09,2024-08-27,961.0,Low Value
2758,Betty Lee,Bronze,MD,4,4511.99,501.33,2022-02-19,2023-07-03,499.0,Low Value
7643,Michelle Smith,Platinum,VA,7,4511.66,281.98,2022-07-07,2024-12-30,907.0,Low Value
115,Adriana Jennings,Bronze,GA,7,4508.19,250.46,2022-08-03,2024-12-06,856.0,Low Value
1564,Elizabeth Mullins,Gold,OH,5,4507.85,450.79,2022-01-08,2024-04-17,830.0,Low Value
6334,Latoya Hamilton,Gold,GA,4,4505.17,643.6,2022-05-02,2024-05-31,760.0,Low Value
9257,Melanie Hunter,Silver,NJ,8,4503.75,204.72,2022-08-02,2024-12-27,878.0,Low Value
4597,Thomas Brown,Bronze,MO,3,4503.27,643.32,2023-02-05,2024-12-18,682.0,Low Value
8148,Robert Fields,Gold,GA,4,4502.92,562.87,2022-08-14,2023-10-01,413.0,Low Value
6962,Teresa Watson,Silver,PA,3,4502.78,375.23,2023-07-16,2024-05-16,305.0,Low Value
5839,Andrea Alexander,Gold,TN,5,4501.12,321.51,2022-03-31,2023-11-27,606.0,Low Value
378,Jonathan Fisher,Bronze,OH,5,4500.36,250.02,2023-05-03,2024-11-23,570.0,Low Value
8677,Rachel Hale,Bronze,CA,6,4499.06,346.08,2022-02-19,2024-03-22,762.0,Low Value
9982,Tyler Anderson,Platinum,MD,5,4497.48,281.09,2022-03-16,2024-09-09,908.0,Low Value
585,Sharon Mathews,Bronze,WI,5,4495.35,408.67,2023-01-08,2024-11-05,667.0,Low Value
5900,Robert Pugh,Gold,MO,3,4493.34,449.33,2023-10-21,2024-05-26,218.0,Low Value
8371,Roger Cooper,Bronze,NJ,4,4491.57,374.3,2022-11-05,2024-10-22,717.0,Low Value
5395,Madison Garcia,Silver,GA,2,4490.88,449.09,2024-07-22,2024-12-02,133.0,Low Value
2725,Richard Perry,Gold,IN,5,4489.32,299.29,2022-04-14,2024-03-31,717.0,Low Value
8022,Brandon Keith,Platinum,FL,4,4483.59,448.36,2022-02-19,2024-11-24,1009.0,Low Value
2899,Lisa Wallace,Gold,WI,4,4480.46,560.06,2022-02-27,2024-03-13,745.0,Low Value
5172,Brandon Hall,Silver,NC,2,4479.04,1119.76,2022-02-13,2023-12-05,660.0,Low Value
4071,Deborah Cox,Silver,MD,3,4476.9,406.99,2022-03-04,2024-11-21,993.0,Low Value
2000,Karina Salinas,Silver,MI,6,4476.22,298.41,2022-03-22,2024-04-06,746.0,Low Value
1151,Nathan Cook,Gold,NJ,1,4470.83,745.14,2024-04-13,2024-04-13,0.0,Low Value
4613,Eric Morris,Bronze,MD,6,4467.36,406.12,2022-03-20,2023-11-17,607.0,Low Value
3299,Chad Wang,Bronze,PA,2,4467.2,893.44,2022-07-07,2024-06-28,722.0,Low Value
7472,Matthew Walker,Bronze,TX,4,4465.06,496.12,2022-09-21,2024-01-26,492.0,Low Value
5044,Gregory Oconnor,Silver,MD,3,4462.78,743.8,2022-02-26,2024-03-31,764.0,Low Value
8109,Gabriel Brown,Gold,TN,5,4461.16,297.41,2022-01-24,2024-11-03,1014.0,Low Value
2401,Javier Walsh,Gold,TX,4,4458.65,743.11,2022-01-25,2024-12-08,1048.0,Low Value
2091,Thomas Dickson,Bronze,NC,4,4456.37,297.09,2022-07-30,2024-02-15,565.0,Low Value
1809,Aaron Crosby,Bronze,CA,5,4450.89,445.09,2022-02-10,2024-04-28,808.0,Low Value
3326,Ashley Stone,Silver,IN,3,4448.55,741.43,2023-05-10,2023-08-18,100.0,Low Value
5712,John Glover,Silver,WI,7,4447.5,342.12,2022-01-09,2024-05-24,866.0,Low Value
4739,Tommy Hernandez,Silver,MI,2,4445.13,889.03,2023-06-06,2024-10-20,502.0,Low Value
36,Kevin Oliver,Platinum,WI,5,4444.85,296.32,2022-12-30,2024-08-22,601.0,Low Value
9431,Sheila Ellis,Silver,GA,4,4444.54,444.45,2022-07-26,2024-09-12,779.0,Low Value
180,Megan Rivera,Silver,WI,4,4443.08,370.26,2022-01-30,2024-06-21,873.0,Low Value
4752,Ryan Kennedy,Silver,IL,8,4435.31,260.9,2022-05-29,2024-11-28,914.0,Low Value
3027,Jamie Burke,Gold,MI,5,4432.8,316.63,2023-01-15,2024-08-20,583.0,Low Value
8499,Jennifer Shepherd,Silver,NY,4,4431.16,369.26,2022-08-08,2024-10-06,790.0,Low Value
8634,Jeremy Perkins,Bronze,MD,7,4430.09,402.74,2022-09-08,2024-11-21,805.0,Low Value
7405,Julie Baker,Bronze,WA,5,4420.07,294.67,2022-06-18,2024-10-18,853.0,Low Value
9114,Anthony Cook,Bronze,IL,4,4412.31,367.69,2022-03-22,2024-02-26,706.0,Low Value
4342,Roger Edwards,Bronze,MD,6,4410.07,294.0,2023-09-14,2024-09-28,380.0,Low Value
5258,Gary Clark,Silver,FL,4,4409.77,275.61,2022-08-15,2024-10-13,790.0,Low Value
121,Darren Shepard,Silver,TN,6,4408.96,275.56,2022-01-24,2024-10-04,984.0,Low Value
4916,Laura Richards,Bronze,MI,7,4399.49,274.97,2022-10-16,2024-07-28,651.0,Low Value
5563,Cynthia Jackson,Silver,MO,4,4399.18,399.93,2022-12-31,2024-08-20,598.0,Low Value
470,Angela Martin,Gold,VA,5,4398.24,338.33,2022-02-27,2024-08-23,908.0,Low Value
2950,Aaron Foster,Gold,NY,2,4392.48,488.05,2022-12-28,2024-11-17,690.0,Low Value
7243,Robin Flores,Silver,NY,4,4391.45,292.76,2023-11-30,2024-02-29,91.0,Low Value
8427,Henry Lucero,Bronze,NY,3,4390.27,365.86,2022-09-26,2024-01-13,474.0,Low Value
6574,Natasha Carter,Gold,TN,6,4388.98,313.5,2022-04-13,2024-06-20,799.0,Low Value
4683,Hannah Wise,Silver,VA,5,4388.75,292.58,2022-06-12,2024-07-25,774.0,Low Value
3204,Susan Bates,Silver,NC,6,4384.96,438.5,2022-03-03,2024-08-02,883.0,Low Value
1561,Charles Walker,Bronze,FL,4,4382.14,398.38,2022-06-26,2024-12-04,892.0,Low Value
7540,Lisa Johnson,Bronze,MI,1,4377.39,1094.35,2024-07-25,2024-07-25,0.0,Low Value
5508,Eric Dalton,Gold,MD,5,4376.93,397.9,2022-02-15,2024-08-05,902.0,Low Value
1162,Mario Castillo,Bronze,GA,6,4374.29,257.31,2022-07-18,2024-11-26,862.0,Low Value
431,Richard Edwards,Silver,AZ,6,4372.44,485.83,2022-03-02,2024-07-12,863.0,Low Value
4214,Cheryl Austin,Silver,TN,6,4371.12,242.84,2022-06-18,2024-07-11,754.0,Low Value
7431,Thomas Schneider,Bronze,NC,4,4368.28,364.02,2023-02-18,2024-05-01,438.0,Low Value
9878,Jeanne Robinson,Gold,IL,5,4366.22,291.08,2022-08-25,2024-08-24,730.0,Low Value
7446,Allison Ramos,Bronze,FL,4,4365.76,363.81,2022-03-29,2024-11-02,949.0,Low Value
1290,Jeremy Wagner,Bronze,MO,6,4361.61,311.54,2022-01-28,2024-10-19,995.0,Low Value
9304,William Lewis,Gold,VA,9,4361.34,242.3,2022-06-12,2024-11-22,894.0,Low Value
3047,Catherine Barnes,Silver,IN,4,4360.49,363.37,2022-04-27,2024-10-06,893.0,Low Value
1933,Diamond Daniels,Bronze,OH,3,4359.41,484.38,2022-04-09,2024-06-15,798.0,Low Value
9209,Mark Mullen,Bronze,AZ,4,4359.23,363.27,2022-01-29,2023-12-13,683.0,Low Value
1577,Natalie Oliver,Gold,TN,4,4357.44,311.25,2022-06-27,2023-07-18,386.0,Low Value
8362,James Cordova,Bronze,GA,5,4350.21,395.47,2022-07-28,2024-01-07,528.0,Low Value
740,Diane Dominguez,Bronze,AZ,3,4345.44,395.04,2023-05-02,2024-12-11,589.0,Low Value
5623,Kenneth Martin,Silver,GA,5,4344.88,289.66,2022-07-07,2024-09-03,789.0,Low Value
4496,Louis Maldonado,Silver,TN,6,4344.77,394.98,2023-01-28,2024-06-25,514.0,Low Value
3042,Karen Knapp,Gold,IN,5,4341.85,394.71,2022-06-06,2024-02-10,614.0,Low Value
6631,Crystal Arellano,Bronze,WA,8,4339.86,206.66,2022-04-03,2024-10-09,920.0,Low Value
4245,William Moore,Bronze,MO,5,4338.13,271.13,2022-07-05,2023-10-10,462.0,Low Value
2995,Matthew Davenport,Gold,MO,5,4337.94,309.85,2022-02-12,2024-01-28,715.0,Low Value
6627,Samantha Turner,Silver,CA,3,4335.9,619.41,2022-11-27,2024-10-03,676.0,Low Value
1735,Aaron Green,Silver,FL,4,4334.85,619.26,2023-04-16,2024-07-31,472.0,Low Value
6553,Amy Greene,Gold,TX,3,4328.49,480.94,2022-08-12,2024-05-30,657.0,Low Value
8029,Randall Miller,Bronze,GA,5,4320.69,270.04,2022-10-24,2024-04-21,545.0,Low Value
3301,Sharon Black,Gold,NC,6,4318.28,287.89,2022-02-24,2023-10-31,614.0,Low Value
8900,Jeremy Moore,Platinum,VA,4,4315.31,392.3,2023-06-07,2024-04-28,326.0,Low Value
1741,Molly Owens,Silver,VA,3,4314.46,331.88,2022-11-08,2023-11-20,377.0,Low Value
6210,Chase West,Bronze,IN,5,4312.32,308.02,2022-05-20,2023-09-12,480.0,Low Value
6569,Justin Dunn,Bronze,IN,3,4311.93,718.66,2022-07-03,2024-12-20,901.0,Low Value
4654,Andrew Moore,Bronze,OH,4,4311.58,391.96,2022-03-05,2023-04-16,407.0,Low Value
2381,Tara Raymond,Silver,MO,5,4311.31,307.95,2023-01-13,2023-11-03,294.0,Low Value
418,Carolyn Thomas,Gold,PA,4,4309.71,195.9,2023-12-21,2024-12-30,375.0,Low Value
3402,Erica Burgess,Silver,TN,4,4309.67,478.85,2022-01-08,2023-03-01,417.0,Low Value
687,Bill Ramirez,Gold,FL,6,4303.1,268.94,2022-12-22,2024-12-25,734.0,Low Value
8874,Kimberly Coleman,Gold,WI,6,4302.59,268.91,2022-06-13,2023-10-25,499.0,Low Value
2850,Katherine Hicks,Silver,MA,3,4301.52,391.05,2022-05-13,2023-01-14,246.0,Low Value
4093,Nichole Nelson,Silver,AZ,5,4297.04,286.47,2022-12-30,2024-12-09,710.0,Low Value
6431,Maurice Brown,Gold,IL,6,4294.82,330.37,2022-01-14,2024-08-22,951.0,Low Value
5009,Veronica Owens,Bronze,CA,7,4284.79,357.07,2022-05-11,2024-04-28,718.0,Low Value
6998,Alexandra Davenport,Silver,TX,4,4280.2,389.11,2022-03-23,2024-09-05,897.0,Low Value
5860,Derek Cook,Bronze,PA,6,4280.19,329.25,2022-01-04,2024-10-26,1026.0,Low Value
2900,Victor Simpson,Platinum,FL,7,4279.81,251.75,2022-05-14,2024-10-03,873.0,Low Value
4685,Nathan Gonzales,Platinum,MD,3,4274.42,534.3,2022-02-23,2024-09-25,945.0,Low Value
1873,Richard Frederick,Silver,MD,5,4272.0,388.36,2022-08-14,2024-11-13,822.0,Low Value
2152,Cheryl Waller,Bronze,FL,6,4271.88,355.99,2022-04-03,2024-11-23,965.0,Low Value
3788,Nancy Mcdonald,Platinum,CA,5,4261.71,304.41,2022-01-16,2024-10-18,1006.0,Low Value
7652,Brooke Klein,Bronze,TX,6,4261.56,250.68,2022-04-02,2023-02-24,328.0,Low Value
8581,Jacqueline Briggs,Bronze,MO,5,4260.38,355.03,2022-03-09,2024-09-23,929.0,Low Value
8305,Tina Leblanc,Bronze,CA,6,4259.39,250.55,2022-03-16,2023-08-23,525.0,Low Value
7466,Tanya Hopkins,Gold,FL,4,4259.09,473.23,2022-11-28,2024-05-18,537.0,Low Value
6322,Gregory Stewart,Silver,MO,4,4258.65,304.19,2023-06-23,2024-08-05,409.0,Low Value
9682,John Morales,Bronze,NC,4,4249.26,424.93,2022-06-20,2024-11-15,879.0,Low Value
5891,Daniel Miller,Bronze,TX,6,4248.26,223.59,2023-04-10,2024-09-29,538.0,Low Value
92,Paula Foster,Bronze,TN,5,4247.89,353.99,2022-06-08,2024-08-08,792.0,Low Value
7319,Joshua Mccall,Gold,IN,6,4245.53,303.25,2022-03-29,2024-06-28,822.0,Low Value
4084,Kelly Sexton,Bronze,TX,5,4236.63,325.89,2022-04-06,2024-11-25,964.0,Low Value
8234,John Thomas,Silver,VA,3,4231.71,384.7,2022-07-10,2024-09-26,809.0,Low Value
6877,Angela Dunn,Gold,WA,3,4228.86,528.61,2023-07-23,2024-12-20,516.0,Low Value
7956,Kim Aguirre,Bronze,NJ,2,4228.21,528.53,2024-05-14,2024-12-30,230.0,Low Value
2470,Anthony Carr,Bronze,VA,8,4228.14,211.41,2022-02-21,2024-11-29,1012.0,Low Value
7969,Derrick Martinez,Bronze,IN,3,4227.89,469.77,2023-08-01,2024-12-16,503.0,Low Value
9983,Kevin Wright,Bronze,CA,6,4224.21,281.61,2022-02-17,2023-12-03,654.0,Low Value
2982,Sandra Mcgee,Bronze,IL,5,4219.75,324.6,2022-03-18,2024-07-13,848.0,Low Value
3603,Amber Stevenson,Bronze,CA,5,4217.03,234.28,2023-03-03,2024-07-25,510.0,Low Value
3643,Richard Hamilton,Bronze,WA,5,4213.56,421.36,2022-01-28,2024-04-24,817.0,Low Value
4517,Ronald Moore,Silver,TX,5,4201.41,280.09,2022-02-26,2024-01-21,694.0,Low Value
9620,Leah Watson,Gold,MO,4,4200.5,323.12,2023-09-19,2024-06-26,281.0,Low Value
2699,Mary Perez,Gold,OH,7,4199.17,247.01,2022-12-22,2024-11-15,694.0,Low Value
6983,Zachary Marshall,Bronze,WI,6,4198.64,246.98,2022-03-31,2024-12-06,981.0,Low Value
6808,Ricky Sparks,Gold,WA,5,4197.93,279.86,2022-01-03,2024-05-22,870.0,Low Value
8049,Rhonda Shepard,Silver,MI,4,4195.92,349.66,2022-03-25,2024-08-26,885.0,Low Value
1405,Todd Bradford,Bronze,CA,5,4194.28,381.3,2022-02-05,2024-09-09,947.0,Low Value
1049,Thomas Garrison,Bronze,TN,5,4192.69,381.15,2022-09-13,2024-06-04,630.0,Low Value
6934,Lisa Johnson,Gold,FL,8,4189.86,182.17,2022-01-09,2024-07-14,917.0,Low Value
9385,Benjamin Ward,Silver,VA,4,4183.78,321.83,2022-07-09,2023-12-22,531.0,Low Value
5874,David Mcneil,Bronze,TN,4,4182.72,298.77,2022-07-24,2024-07-04,711.0,Low Value
9112,Ashley Montgomery,Silver,AZ,2,4179.28,597.04,2022-01-18,2023-01-12,359.0,Low Value
5232,Patricia Day,Bronze,TX,3,4177.74,696.29,2022-09-19,2024-06-17,637.0,Low Value
1516,Nathan Young,Gold,NJ,7,4177.4,232.08,2022-01-16,2024-06-14,880.0,Low Value
2395,Mike Bell,Silver,VA,1,4173.68,695.61,2022-10-16,2022-10-16,0.0,Low Value
3346,Kevin Jones,Bronze,OH,5,4172.85,278.19,2023-07-05,2024-06-03,334.0,Low Value
1062,Cynthia Finley,Silver,IL,9,4163.87,208.19,2022-04-28,2024-12-03,950.0,Low Value
590,Sarah Kennedy,Bronze,GA,4,4159.17,346.6,2022-06-22,2024-04-03,651.0,Low Value
7895,Seth Daniels,Platinum,TX,4,4158.99,319.92,2022-05-10,2024-12-09,944.0,Low Value
2587,Darren Sweeney,Bronze,IL,7,4157.52,277.17,2022-03-03,2024-11-15,988.0,Low Value
1381,Jared Torres,Silver,MO,5,4156.99,319.77,2022-03-09,2024-12-06,1003.0,Low Value
4065,Joseph Hill,Bronze,TX,6,4155.62,173.15,2022-11-08,2024-08-24,655.0,Low Value
6125,Jonathon Aguilar,Gold,NC,4,4152.68,276.85,2022-03-21,2023-07-24,490.0,Low Value
7187,Samantha Thomas,Gold,MO,6,4147.73,259.23,2022-09-01,2024-12-25,846.0,Low Value
5676,Kyle Bryant,Bronze,NC,6,4142.88,230.16,2022-03-21,2024-03-03,713.0,Low Value
30,Kimberly Reed,Bronze,TN,4,4141.68,460.19,2022-02-22,2024-02-22,730.0,Low Value
6594,Christina Castro,Silver,NY,2,4141.48,460.16,2022-09-12,2023-08-25,347.0,Low Value
2041,Alison Ross,Platinum,OH,6,4137.38,197.02,2022-02-05,2024-02-29,754.0,Low Value
9714,Jason Watkins,Gold,NY,3,4135.87,516.98,2022-05-16,2023-01-30,259.0,Low Value
9973,Kyle Lee,Silver,GA,6,4125.02,343.75,2022-02-24,2024-10-18,967.0,Low Value
6688,Jerry Kelley,Silver,MO,5,4123.5,294.54,2022-02-09,2024-06-10,852.0,Low Value
6230,Robert Collins,Platinum,MO,3,4120.45,457.83,2022-03-16,2023-10-20,583.0,Low Value
7037,Taylor Logan,Bronze,TN,7,4119.42,228.86,2022-02-15,2024-10-18,976.0,Low Value
9696,Daniel Carlson,Bronze,WI,5,4117.62,343.13,2022-02-18,2024-06-12,845.0,Low Value
2639,Valerie Fisher,Bronze,IL,7,4113.0,205.65,2023-02-25,2024-10-12,595.0,Low Value
4606,Richard Vaughn,Bronze,FL,8,4108.86,205.44,2022-06-22,2024-11-03,865.0,Low Value
3214,George Copeland,Bronze,NJ,5,4107.77,315.98,2022-10-21,2024-12-09,780.0,Low Value
6277,Nicole Hendrix,Bronze,FL,5,4107.45,241.61,2023-02-25,2024-07-11,502.0,Low Value
3350,Frank Diaz,Bronze,NY,7,4105.96,228.11,2022-03-10,2023-11-16,616.0,Low Value
6713,Mark White,Platinum,CA,5,4104.4,342.03,2022-09-27,2024-09-08,712.0,Low Value
3160,Bruce Terrell,Bronze,CA,4,4103.48,410.35,2022-07-13,2024-12-25,896.0,Low Value
3084,Richard Yates,Bronze,TX,6,4099.67,341.64,2022-04-07,2023-10-24,565.0,Low Value
3250,Daniel Jackson,Silver,MO,6,4095.65,240.92,2022-02-16,2024-07-05,870.0,Low Value
561,Eric Peters,Gold,WA,7,4092.92,272.86,2022-06-04,2024-12-23,933.0,Low Value
5936,Megan Powers,Gold,MA,6,4092.24,227.35,2022-04-14,2024-12-09,970.0,Low Value
4766,Cassandra Nguyen,Bronze,PA,4,4088.22,408.82,2022-06-26,2023-08-06,406.0,Low Value
9820,Michael Gilbert,Bronze,MI,7,4085.94,215.05,2022-01-26,2024-02-18,753.0,Low Value
1619,Daniel Owens,Gold,NY,6,4084.91,272.33,2022-09-29,2024-12-27,820.0,Low Value
5482,Alisha Martinez,Gold,WA,4,4081.43,291.53,2022-02-27,2024-07-17,871.0,Low Value
2220,Calvin Lowe,Silver,MO,3,4074.58,679.1,2022-04-07,2022-07-30,114.0,Low Value
1740,Joan Davis,Gold,MD,5,4070.82,290.77,2022-01-26,2024-05-31,856.0,Low Value
8927,Cheryl Turner,Bronze,VA,4,4069.75,406.98,2023-11-15,2024-12-09,390.0,Low Value
7385,Sabrina Brown,Silver,NY,2,4067.56,451.95,2022-10-17,2023-06-14,240.0,Low Value
6404,Nicolas Hale,Bronze,MI,4,4067.02,312.85,2022-03-20,2024-01-08,659.0,Low Value
1383,Stephanie Moses,Bronze,MD,3,4055.03,579.29,2023-03-01,2024-12-26,666.0,Low Value
3852,Colton Snyder,Bronze,TX,5,4054.07,253.38,2022-06-23,2024-04-24,671.0,Low Value
3830,Kenneth Mckee,Gold,AZ,8,4053.61,270.24,2022-04-23,2024-02-27,675.0,Low Value
2204,Kevin Bryant,Platinum,NC,3,4049.02,449.89,2024-02-21,2024-05-19,88.0,Low Value
3362,Daniel Young,Bronze,MI,5,4048.67,311.44,2022-06-06,2023-10-19,500.0,Low Value
6537,Sarah Ramos,Silver,TX,5,4042.71,252.67,2022-05-24,2023-08-04,437.0,Low Value
8504,Lance Vasquez,Silver,MA,4,4042.62,505.33,2022-04-25,2024-12-18,968.0,Low Value
4111,James Fox,Silver,MD,4,4040.23,577.18,2022-10-07,2024-10-02,726.0,Low Value
6045,Robert Beck,Platinum,CA,5,4040.03,404.0,2022-12-12,2023-12-24,377.0,Low Value
2708,Jacqueline Walker,Bronze,MO,4,4036.95,288.35,2023-02-04,2024-10-10,614.0,Low Value
3076,Matthew Summers,Bronze,MI,5,4035.98,310.46,2022-10-18,2024-12-07,781.0,Low Value
6755,Anthony Ritter,Bronze,NJ,1,4033.83,806.77,2022-01-31,2022-01-31,0.0,Low Value
8310,Joshua Harmon,Silver,MO,6,4031.65,212.19,2022-08-17,2024-11-06,812.0,Low Value
5720,Jose Rodriguez,Gold,VA,5,4030.48,335.87,2022-11-08,2024-10-12,704.0,Low Value
6022,Johnny Martin,Bronze,NC,5,4030.32,403.03,2022-03-02,2024-11-20,994.0,Low Value
2760,Jessica Reed,Silver,WI,3,4028.22,671.37,2022-12-31,2024-10-10,649.0,Low Value
778,Rachel Holmes,Gold,NY,2,4023.84,804.77,2022-04-15,2024-08-24,862.0,Low Value
6946,William Murray,Bronze,MD,6,4021.38,251.34,2022-01-09,2024-07-12,915.0,Low Value
8304,Edwin Mcdowell,Bronze,AZ,3,4019.93,401.99,2023-08-22,2024-06-23,306.0,Low Value
7168,Dakota Lopez,Silver,NY,5,4018.12,309.09,2022-02-06,2024-10-11,978.0,Low Value
4096,Steven Tucker,Bronze,MA,4,4015.84,286.85,2022-03-05,2024-08-19,898.0,Low Value
8619,Natasha Sosa,Bronze,PA,6,4014.5,250.91,2022-01-18,2024-11-30,1047.0,Low Value
8578,Charles Richardson,Silver,WA,6,4014.47,308.81,2022-10-04,2024-03-02,515.0,Low Value
7314,Samuel Hubbard,Gold,IN,9,4009.28,222.74,2022-01-11,2024-11-06,1030.0,Low Value
3752,Sarah Garcia,Silver,GA,7,4007.67,250.48,2022-02-01,2024-01-03,701.0,Low Value
3464,Tara Sheppard,Bronze,PA,3,4003.99,364.0,2023-12-11,2024-09-30,294.0,Low Value
9659,Justin Hubbard,Silver,GA,6,4003.67,285.98,2022-06-25,2024-06-06,712.0,Low Value
9000,Anthony Hayes,Gold,MD,4,4003.56,222.42,2023-02-16,2024-07-25,525.0,Low Value
8750,Andrea Jones,Silver,IN,5,4003.2,307.94,2023-05-30,2024-05-26,362.0,Low Value
5784,Robert Simmons,Bronze,IL,5,4001.23,363.75,2022-07-19,2024-01-08,538.0,Low Value
3937,Morgan Scott,Silver,PA,3,3997.83,499.73,2023-01-28,2024-11-29,671.0,Low Value
8759,Jeffrey Tyler,Bronze,OH,6,3996.1,249.76,2022-06-15,2024-07-12,758.0,Low Value
9619,Holly Davis,Bronze,IL,5,3993.14,249.57,2022-01-03,2024-06-06,885.0,Low Value
7864,Justin Vasquez,Platinum,GA,2,3992.75,570.39,2022-12-19,2024-11-03,685.0,Low Value
8121,Regina Stewart,Bronze,PA,3,3992.09,665.35,2022-10-04,2024-10-11,738.0,Low Value
2168,Tony Phillips,Bronze,PA,4,3988.31,284.88,2022-05-28,2024-01-10,592.0,Low Value
3447,Marie Compton,Bronze,NC,3,3986.95,664.49,2022-02-08,2023-10-15,614.0,Low Value
9159,Leslie Ponce,Bronze,WA,4,3985.49,362.32,2022-02-01,2022-10-03,244.0,Low Value
6606,Michele Golden,Silver,VA,5,3981.54,234.21,2022-04-28,2024-10-29,915.0,Low Value
3048,Edward Crawford,Silver,VA,7,3979.8,159.19,2022-07-20,2024-11-15,849.0,Low Value
4969,Julie Brown,Gold,NY,6,3978.69,265.25,2022-01-14,2024-06-15,883.0,Low Value
3758,Katherine Gutierrez,Bronze,TN,3,3976.67,497.08,2022-04-16,2024-07-07,813.0,Low Value
3706,Amanda Mccarty,Gold,OH,5,3971.02,330.92,2022-04-08,2024-09-02,878.0,Low Value
2529,Jessica Ashley,Platinum,WI,5,3969.64,283.55,2022-04-23,2024-12-28,980.0,Low Value
3877,Michael Murphy,Silver,WI,2,3969.37,441.04,2023-04-24,2023-04-28,4.0,Low Value
6588,Ronald Murphy,Bronze,NY,2,3964.42,660.74,2022-06-05,2023-06-15,375.0,Low Value
5275,Gary Mccarty,Silver,IL,4,3963.05,304.85,2022-05-01,2024-04-22,722.0,Low Value
3874,John Rogers,Bronze,MA,2,3959.26,791.85,2022-03-04,2022-08-31,180.0,Low Value
1632,Christopher Thompson,Bronze,IN,6,3957.71,329.81,2022-01-20,2024-04-27,828.0,Low Value
9014,Lindsey Alexander,Silver,TX,3,3952.88,304.07,2022-08-08,2023-01-06,151.0,Low Value
8328,Antonio Weber,Silver,OH,3,3948.41,358.95,2022-06-17,2023-10-08,478.0,Low Value
4147,Steven Lester,Platinum,MI,7,3947.81,157.91,2022-03-25,2024-10-17,937.0,Low Value
5265,Jenny Snow,Bronze,IL,5,3943.73,358.52,2022-01-25,2023-11-14,658.0,Low Value
8899,Ashlee Molina,Bronze,TN,3,3942.0,788.4,2023-12-03,2024-04-07,126.0,Low Value
9417,Jose Estrada,Silver,PA,4,3932.35,327.7,2022-08-29,2022-11-23,86.0,Low Value
6023,Jamie Adams,Bronze,NJ,7,3930.82,280.77,2022-12-05,2024-09-21,656.0,Low Value
